%pc_wealth_adj,factor
56866.05,1097
156923.7,3183
282046.3,97
123653.1,679
124692.1,8893
38673.59,203
94219.17,1936
148312.5,1532
10482.33,318
133267.5,527
49040.99,115
87699.13,3033
189135.2,286
4258.205,49
229325.6,3911
158698.5,220
284460.8,80
9247.55,310
26205.83,305
95117.01,2484
137182.5,885
10719.13,4439
33862.81,793
98561.03,220
73653.3,1252
38234.63,1321
128371.2,167
245255.2,3892
104876.7,2639
119522.8,427
143688,272
91075.93,838
248708.5,371
35057.71,376
124049.6,74
57038.55,1368
105956.8,185
2593.445,1573
6332.961,90
284223.8,907
65441.79,1070
290943.9,813
658127.3,433
59319.48,1002
196099.8,3906
97752.9,1020
209069.5,1293
42137.8,2887
0,245
2902.162,27
15674.88,196
308516.3,184
43853.54,3753
147344.8,374
10645.51,460
7146.085,586
110810.3,2643
997864.1,599
29306.28,633
134843.6,5271
181441.9,604
24839.39,550
130814.8,113
484735,265
19585.98,1573
42216.23,364
58602.58,1012
201763.2,726
119100.2,466
85213.07,3243
108998.2,2937
67924.46,3033
79268.04,1604
242776.3,754
214338.1,3663
56401.11,4819
17903.31,586
123755.6,2531
96773.38,763
21563.02,15
134314.9,6582
221711.5,203
112597.1,691
143286.5,2452
92695.99,2474
326587.6,1549
99341.78,2038
168240.7,602
196414.2,2555
39119.21,181
55433.48,2555
300183,1585
53785.66,2291
193829,1416
37798.7,115
154034.5,8286
84076.08,39
250248.2,173
205237.6,71
251892.3,246
104281.2,1483
121410.8,3180
411218,4346
150602.8,707
258224.5,108
41875,508
273126.1,3299
518356.7,442
6256.819,490
371236.5,15
123925.5,2360
36184.53,939
84076.98,1335
51245.94,520
136358.1,1477
297611.5,2744
252322.4,1321
7146.085,3373
325926.5,355
113505.9,1279
26215.63,96
44477.35,353
324416,1881
63075.71,115
64189.01,2166
186567.6,1477
184631.3,155
53566.09,1625
0,3832
103028.8,1477
105327,218
384869.1,6894
84657.02,943
238579.3,6297
84614.71,1890
100049.2,427
204643.5,2924
53929.73,1883
65898.17,1319
210278.8,593
680355.4,1686
168627.4,1097
116584.9,633
258333.5,1616
152224.7,1298
174453.7,433
68055.86,1283
307592.7,1477
74907.15,293
78400.45,6509
88437.95,850
13867.73,1064
49335,2549
3406.543,204
6917.539,352
46084.22,1657
102822.3,1415
565167.4,173
198200.3,1415
83046.98,916
217078.6,754
66272.66,838
59113.56,107
50932.01,149
137429,1807
31302.02,305
84381.2,852
139835.6,211
337509.8,2139
158155.3,2545
76621.81,900
321593.6,570
114416.7,293
1935.548,339
179487.3,1477
730144.3,149
77306.48,703
104245.5,250
281977.4,385
59523.12,539
468784.8,2307
275813,166
3189.682,1073
112061.9,251
141024.3,341
71887.75,369
279133.8,321
373829.2,93
286733.7,1415
94046.22,1126
296.5064,1423
85185.98,454
52457.27,1415
856783.4,1686
195405.4,166
138972.5,857
9346.842,1593
11738.26,393
427131,1248
15262.92,3525
479044.4,1155
105247.7,1436
74109.17,703
248099.3,374
134792.7,2021
68381.32,1627
37372.62,557
12048.66,1593
35355.72,922
167208.9,327
76749.91,243
544951.9,295
88832.06,1380
278427.3,348
14588.68,616
585509.6,789
6609.38,159
47538.65,355
132206.5,146
28393.64,2887
539667.1,1197
67958.38,228
234765.7,22
15524.58,305
2300.38,149
68262.43,9025
46311.07,106
121814.6,537
119771.7,492
205694.5,141
109376.6,411
31288.77,1226
86003.23,195
144454.4,1705
61458.53,256
18305.06,1901
95694.73,1214
41080.77,1767
64178.75,340
130717.4,596
13879.82,29
340292.8,2885
104984.6,1424
141244.3,4902
34682.96,2996
54658.34,149
86389.73,451
112213.4,102
136369.4,500
283678.8,1369
273294.4,113
69664.2,1396
162099.9,396
14292.17,171
63182.34,107
106425.3,293
403222.2,146
238344.6,166
636783.8,1477
73617.09,427
78071.1,164
211760.4,6796
124819,1642
42100.27,17
242235.3,3267
41494.41,313
99547.87,496
251247.9,649
108583.7,1901
133282.9,1091
154446.4,1477
33046.9,1901
227613.7,1253
137450.6,774
122451,6234
287555.2,109
331216.4,684
2074.686,1593
164005.1,2040
